Bootstrap,Threshold,PQ,PC,F1,F1*,Fractions,Brand,Webshop1&Webshop2,b,r,Similarity_threshold,Clusters,Duplicate_pair
0,0.75,0.5393939393939394,0.7235772357723578,0.6180555555555556,0.00260223318562268,0.002813155337322899,Samsung,newegg.com&bestbuy.com,582,1,0.6,1,22754
1,0.75,0.5380116959064327,0.736,0.6216216216216216,0.0027122551698892674,0.0029154518950437317,Samsung,newegg.com&bestbuy.com,582,1,0.6,1,22754
2,0.75,0.5696969696969697,0.734375,0.6416382252559727,0.002701713836547391,0.002813155337322899,Samsung,newegg.com&bestbuy.com,582,1,0.6,1,22754
3,0.75,0.5769230769230769,0.743801652892562,0.6498194945848376,0.002587287252289513,0.00265971050074165,Samsung,newegg.com&bestbuy.com,582,1,0.6,1,22754
4,0.75,0.5568862275449101,0.7948717948717948,0.6549295774647887,0.002791247175821846,0.00284725418989651,Samsung,newegg.com&bestbuy.com,582,1,0.6,1,22754
Average,Optimal,0.5561823818930658,0.7465251367073428,0.6372128948965553,0.0026789473240341395,0.002809745452065538,Samsung,newegg.com&bestbuy.com,582,1,0.6,1,22754
0,0.75,0.4143646408839779,0.7575757575757576,0.5357142857142857,0.003189233861935526,0.0039823106202283775,Samsung,newegg.com&bestbuy.com,582,1,0.8,20,1642
1,0.75,0.5602836879432624,0.7596153846153846,0.6448979591836734,0.0029939075082322125,0.0031022419748740404,Samsung,newegg.com&bestbuy.com,582,1,0.8,20,1642
2,0.75,0.5364238410596026,0.7941176470588235,0.6403162055335968,0.0031829968490223234,0.0033222591362126247,Samsung,newegg.com&bestbuy.com,582,1,0.8,20,1642
3,0.75,0.543046357615894,0.7592592592592593,0.6332046332046333,0.00314747541951516,0.0033222591362126247,Samsung,newegg.com&bestbuy.com,582,1,0.8,20,1642
4,0.75,0.5394736842105263,0.7522935779816514,0.6283524904214559,0.0031439226402983364,0.003344260852346483,Samsung,newegg.com&bestbuy.com,582,1,0.8,20,1642
Average,Optimal,0.5187184423426526,0.7645723252981752,0.616497114811529,0.0031315072558007113,0.00341466634397483,Samsung,newegg.com&bestbuy.com,582,1,0.8,20,1642
0,0.75,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.029547553093259463,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.4,15,21
1,0.75,0.5,1.0,0.6666666666666666,0.033333333333333326,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.4,15,21
2,0.75,0.5294117647058824,1.0,0.6923076923076924,0.032745951344795604,0.032196969696969696,Samsung,newegg.com&amazon.com,1,582,0.4,15,21
3,0.75,0.5238095238095238,1.0,0.6875000000000001,0.039972313549056934,0.03977272727272727,Samsung,newegg.com&amazon.com,1,582,0.4,15,21
4,0.75,0.5,0.8888888888888888,0.64,0.028469750889679714,0.030303030303030304,Samsung,newegg.com&amazon.com,1,582,0.4,15,21
Average,Optimal,0.4995331465919701,0.9555555555555555,0.6558133903133904,0.032813780442025,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.4,15,21
0,0.75,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.029547553093259463,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.6,15,21
1,0.75,0.5,1.0,0.6666666666666666,0.033333333333333326,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.6,15,21
2,0.75,0.5294117647058824,1.0,0.6923076923076924,0.032745951344795604,0.032196969696969696,Samsung,newegg.com&amazon.com,1,582,0.6,15,21
3,0.75,0.5238095238095238,1.0,0.6875000000000001,0.039972313549056934,0.03977272727272727,Samsung,newegg.com&amazon.com,1,582,0.6,15,21
4,0.75,0.5,0.8888888888888888,0.64,0.028469750889679714,0.030303030303030304,Samsung,newegg.com&amazon.com,1,582,0.6,15,21
Average,Optimal,0.4995331465919701,0.9555555555555555,0.6558133903133904,0.032813780442025,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.6,15,21
0,0.75,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.029547553093259463,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.8,15,21
1,0.75,0.5,1.0,0.6666666666666666,0.033333333333333326,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.8,15,21
2,0.75,0.5294117647058824,1.0,0.6923076923076924,0.032745951344795604,0.032196969696969696,Samsung,newegg.com&amazon.com,1,582,0.8,15,21
3,0.75,0.5238095238095238,1.0,0.6875000000000001,0.039972313549056934,0.03977272727272727,Samsung,newegg.com&amazon.com,1,582,0.8,15,21
4,0.75,0.5,0.8888888888888888,0.64,0.028469750889679714,0.030303030303030304,Samsung,newegg.com&amazon.com,1,582,0.8,15,21
Average,Optimal,0.4995331465919701,0.9555555555555555,0.6558133903133904,0.032813780442025,0.03409090909090909,Samsung,newegg.com&amazon.com,1,582,0.8,15,21
0,0.75,0.4,1.0,0.5714285714285715,0.02813599062133646,0.03361344537815126,Samsung,newegg.com&amazon.com,6,97,0.4,16,22
1,0.75,0.47058823529411764,0.8888888888888888,0.6153846153846153,0.02583075474236513,0.02857142857142857,Samsung,newegg.com&amazon.com,6,97,0.4,16,22
2,0.75,0.5294117647058824,0.9,0.6666666666666667,0.028011527377521613,0.02857142857142857,Samsung,newegg.com&amazon.com,6,97,0.4,16,22
3,0.75,0.55,0.9166666666666666,0.6874999999999999,0.03388722927557879,0.03361344537815126,Samsung,newegg.com&amazon.com,6,97,0.4,16,22
4,1.0,0.5238095238095238,1.0,0.6875000000000001,0.035573122529644265,0.03529411764705882,Samsung,newegg.com&amazon.com,6,97,0.4,16,22
Average,Optimal,0.4947619047619048,0.9411111111111111,0.6456959706959707,0.030287724909289254,0.031932773109243695,Samsung,newegg.com&amazon.com,6,97,0.4,16,22
0,0.75,0.4,1.0,0.5714285714285715,0.02813599062133646,0.03361344537815126,Samsung,newegg.com&amazon.com,6,97,0.6,16,22
1,0.75,0.47058823529411764,0.8888888888888888,0.6153846153846153,0.02583075474236513,0.02857142857142857,Samsung,newegg.com&amazon.com,6,97,0.6,16,22
2,0.75,0.5294117647058824,0.9,0.6666666666666667,0.028011527377521613,0.02857142857142857,Samsung,newegg.com&amazon.com,6,97,0.6,16,22
3,0.75,0.55,0.9166666666666666,0.6874999999999999,0.03388722927557879,0.03361344537815126,Samsung,newegg.com&amazon.com,6,97,0.6,16,22
4,1.0,0.5238095238095238,1.0,0.6875000000000001,0.035573122529644265,0.03529411764705882,Samsung,newegg.com&amazon.com,6,97,0.6,16,22
Average,Optimal,0.4947619047619048,0.9411111111111111,0.6456959706959707,0.030287724909289254,0.031932773109243695,Samsung,newegg.com&amazon.com,6,97,0.6,16,22
0,0.75,0.4,1.0,0.5714285714285715,0.02813599062133646,0.03361344537815126,Samsung,newegg.com&amazon.com,6,97,0.8,16,22
1,0.75,0.47058823529411764,0.8888888888888888,0.6153846153846153,0.02583075474236513,0.02857142857142857,Samsung,newegg.com&amazon.com,6,97,0.8,16,22
2,0.75,0.5294117647058824,0.9,0.6666666666666667,0.028011527377521613,0.02857142857142857,Samsung,newegg.com&amazon.com,6,97,0.8,16,22
3,0.75,0.55,0.9166666666666666,0.6874999999999999,0.03388722927557879,0.03361344537815126,Samsung,newegg.com&amazon.com,6,97,0.8,16,22
4,1.0,0.5238095238095238,1.0,0.6875000000000001,0.035573122529644265,0.03529411764705882,Samsung,newegg.com&amazon.com,6,97,0.8,16,22
Average,Optimal,0.4947619047619048,0.9411111111111111,0.6456959706959707,0.030287724909289254,0.031932773109243695,Samsung,newegg.com&amazon.com,6,97,0.8,16,22
0,1.0,0.5573770491803278,0.7640449438202247,0.6445497630331753,0.0041686252953707335,0.0043257809452895086,Samsung,newegg.com&amazon.com,97,6,0.4,1,14878
1,0.75,0.6330275229357798,0.8117647058823529,0.711340206185567,0.004112819159615213,0.0038648370740701344,Samsung,newegg.com&amazon.com,97,6,0.4,1,14878
2,0.75,0.6770833333333334,0.7303370786516854,0.7027027027027027,0.003579230940637158,0.0034038932028507603,Samsung,newegg.com&amazon.com,97,6,0.4,1,14878
3,0.75,0.6126126126126126,0.7311827956989247,0.6666666666666666,0.003924258021799899,0.003935751515796192,Samsung,newegg.com&amazon.com,97,6,0.4,1,14878
4,0.75,0.6391752577319587,0.7209302325581395,0.6775956284153005,0.0034869157212927765,0.003439350423713789,Samsung,newegg.com&amazon.com,97,6,0.4,1,14878
Average,Optimal,0.6238551551588024,0.7516519513222655,0.6805709934006824,0.003854369827743156,0.0037939226323440768,Samsung,newegg.com&amazon.com,97,6,0.4,1,14878
0,0.75,0.5779816513761468,0.75,0.6528497409326426,0.003837934263227532,0.003930760908763073,Samsung,newegg.com&amazon.com,97,6,0.6,1,12108
1,0.75,0.6568627450980392,0.7613636363636364,0.7052631578947368,0.00388121611698279,0.003678326721961774,Samsung,newegg.com&amazon.com,97,6,0.6,1,12108
2,0.75,0.6702127659574468,0.75,0.7078651685393258,0.0035907438602713003,0.003389830508474576,Samsung,newegg.com&amazon.com,97,6,0.6,1,12108
3,0.75,0.6190476190476191,0.7471264367816092,0.6770833333333333,0.0038350477765475744,0.0037865128020194735,Samsung,newegg.com&amazon.com,97,6,0.6,1,12108
4,0.75,0.580952380952381,0.7439024390243902,0.6524064171122995,0.0036949574705466386,0.0037865128020194735,Samsung,newegg.com&amazon.com,97,6,0.6,1,12108
Average,Optimal,0.6210114324863266,0.7504785024339272,0.6790935635624675,0.0037679798975151666,0.003714388748647674,Samsung,newegg.com&amazon.com,97,6,0.6,1,12108
0,0.75,0.5376344086021505,0.847457627118644,0.6578947368421052,0.005488966975706918,0.005584579355071158,Samsung,newegg.com&amazon.com,97,6,0.8,15,1137
1,0.75,0.6097560975609756,0.8064516129032258,0.6944444444444445,0.005111433913630963,0.004924037710922957,Samsung,newegg.com&amazon.com,97,6,0.8,15,1137
2,0.75,0.6025641025641025,0.8103448275862069,0.6911764705882352,0.004839996026923436,0.00468384074941452,Samsung,newegg.com&amazon.com,97,6,0.8,15,1137
3,0.75,0.5853658536585366,0.8421052631578947,0.6906474820143884,0.005083625488604195,0.004924037710922957,Samsung,newegg.com&amazon.com,97,6,0.8,15,1137
4,0.75,0.5353535353535354,0.7794117647058824,0.6347305389221557,0.005634612773576041,0.005944874797333814,Samsung,newegg.com&amazon.com,97,6,0.8,15,1137
Average,Optimal,0.5741347995478602,0.8171542190943708,0.6737787345622658,0.00523172703568831,0.005212274064733081,Samsung,newegg.com&amazon.com,97,6,0.8,15,1137
0,1.0,0.5573770491803278,0.7640449438202247,0.6445497630331753,0.0041686252953707335,0.0043257809452895086,Samsung,newegg.com&amazon.com,194,3,0.4,1,14878
1,0.75,0.6330275229357798,0.8117647058823529,0.711340206185567,0.004112819159615213,0.0038648370740701344,Samsung,newegg.com&amazon.com,194,3,0.4,1,14878
2,0.75,0.6770833333333334,0.7303370786516854,0.7027027027027027,0.003579230940637158,0.0034038932028507603,Samsung,newegg.com&amazon.com,194,3,0.4,1,14878
3,0.75,0.6126126126126126,0.7311827956989247,0.6666666666666666,0.003924258021799899,0.003935751515796192,Samsung,newegg.com&amazon.com,194,3,0.4,1,14878
4,0.75,0.6391752577319587,0.7209302325581395,0.6775956284153005,0.0034869157212927765,0.003439350423713789,Samsung,newegg.com&amazon.com,194,3,0.4,1,14878
Average,Optimal,0.6238551551588024,0.7516519513222655,0.6805709934006824,0.003854369827743156,0.0037939226323440768,Samsung,newegg.com&amazon.com,194,3,0.4,1,14878
0,0.75,0.5779816513761468,0.75,0.6528497409326426,0.003837934263227532,0.003930760908763073,Samsung,newegg.com&amazon.com,194,3,0.6,1,12108
1,0.75,0.6568627450980392,0.7613636363636364,0.7052631578947368,0.00388121611698279,0.003678326721961774,Samsung,newegg.com&amazon.com,194,3,0.6,1,12108
2,0.75,0.6702127659574468,0.75,0.7078651685393258,0.0035907438602713003,0.003389830508474576,Samsung,newegg.com&amazon.com,194,3,0.6,1,12108
3,0.75,0.6190476190476191,0.7471264367816092,0.6770833333333333,0.0038350477765475744,0.0037865128020194735,Samsung,newegg.com&amazon.com,194,3,0.6,1,12108
4,0.75,0.580952380952381,0.7439024390243902,0.6524064171122995,0.0036949574705466386,0.0037865128020194735,Samsung,newegg.com&amazon.com,194,3,0.6,1,12108
Average,Optimal,0.6210114324863266,0.7504785024339272,0.6790935635624675,0.0037679798975151666,0.003714388748647674,Samsung,newegg.com&amazon.com,194,3,0.6,1,12108
0,0.75,0.5376344086021505,0.847457627118644,0.6578947368421052,0.005488966975706918,0.005584579355071158,Samsung,newegg.com&amazon.com,194,3,0.8,15,1137
1,0.75,0.6097560975609756,0.8064516129032258,0.6944444444444445,0.005111433913630963,0.004924037710922957,Samsung,newegg.com&amazon.com,194,3,0.8,15,1137
2,0.75,0.6025641025641025,0.8103448275862069,0.6911764705882352,0.004839996026923436,0.00468384074941452,Samsung,newegg.com&amazon.com,194,3,0.8,15,1137
3,0.75,0.5853658536585366,0.8421052631578947,0.6906474820143884,0.005083625488604195,0.004924037710922957,Samsung,newegg.com&amazon.com,194,3,0.8,15,1137
4,0.75,0.5353535353535354,0.7794117647058824,0.6347305389221557,0.005634612773576041,0.005944874797333814,Samsung,newegg.com&amazon.com,194,3,0.8,15,1137
Average,Optimal,0.5741347995478602,0.8171542190943708,0.6737787345622658,0.00523172703568831,0.005212274064733081,Samsung,newegg.com&amazon.com,194,3,0.8,15,1137
0,1.0,0.5573770491803278,0.7640449438202247,0.6445497630331753,0.0041686252953707335,0.0043257809452895086,Samsung,newegg.com&amazon.com,582,1,0.4,1,14878
1,0.75,0.6330275229357798,0.8117647058823529,0.711340206185567,0.004112819159615213,0.0038648370740701344,Samsung,newegg.com&amazon.com,582,1,0.4,1,14878
2,0.75,0.6770833333333334,0.7303370786516854,0.7027027027027027,0.003579230940637158,0.0034038932028507603,Samsung,newegg.com&amazon.com,582,1,0.4,1,14878
3,0.75,0.6126126126126126,0.7311827956989247,0.6666666666666666,0.003924258021799899,0.003935751515796192,Samsung,newegg.com&amazon.com,582,1,0.4,1,14878
4,0.75,0.6391752577319587,0.7209302325581395,0.6775956284153005,0.0034869157212927765,0.003439350423713789,Samsung,newegg.com&amazon.com,582,1,0.4,1,14878
Average,Optimal,0.6238551551588024,0.7516519513222655,0.6805709934006824,0.003854369827743156,0.0037939226323440768,Samsung,newegg.com&amazon.com,582,1,0.4,1,14878
0,0.75,0.5779816513761468,0.75,0.6528497409326426,0.003837934263227532,0.003930760908763073,Samsung,newegg.com&amazon.com,582,1,0.6,1,12108
1,0.75,0.6568627450980392,0.7613636363636364,0.7052631578947368,0.00388121611698279,0.003678326721961774,Samsung,newegg.com&amazon.com,582,1,0.6,1,12108
2,0.75,0.6702127659574468,0.75,0.7078651685393258,0.0035907438602713003,0.003389830508474576,Samsung,newegg.com&amazon.com,582,1,0.6,1,12108
3,0.75,0.6190476190476191,0.7471264367816092,0.6770833333333333,0.0038350477765475744,0.0037865128020194735,Samsung,newegg.com&amazon.com,582,1,0.6,1,12108
4,0.75,0.580952380952381,0.7439024390243902,0.6524064171122995,0.0036949574705466386,0.0037865128020194735,Samsung,newegg.com&amazon.com,582,1,0.6,1,12108
Average,Optimal,0.6210114324863266,0.7504785024339272,0.6790935635624675,0.0037679798975151666,0.003714388748647674,Samsung,newegg.com&amazon.com,582,1,0.6,1,12108
0,0.75,0.5376344086021505,0.847457627118644,0.6578947368421052,0.005488966975706918,0.005584579355071158,Samsung,newegg.com&amazon.com,582,1,0.8,15,1137
1,0.75,0.6097560975609756,0.8064516129032258,0.6944444444444445,0.005111433913630963,0.004924037710922957,Samsung,newegg.com&amazon.com,582,1,0.8,15,1137
2,0.75,0.6025641025641025,0.8103448275862069,0.6911764705882352,0.004839996026923436,0.00468384074941452,Samsung,newegg.com&amazon.com,582,1,0.8,15,1137
3,0.75,0.5853658536585366,0.8421052631578947,0.6906474820143884,0.005083625488604195,0.004924037710922957,Samsung,newegg.com&amazon.com,582,1,0.8,15,1137
4,0.75,0.5353535353535354,0.7794117647058824,0.6347305389221557,0.005634612773576041,0.005944874797333814,Samsung,newegg.com&amazon.com,582,1,0.8,15,1137
Average,Optimal,0.5741347995478602,0.8171542190943708,0.6737787345622658,0.00523172703568831,0.005212274064733081,Samsung,newegg.com&amazon.com,582,1,0.8,15,1137
0,0.75,0.39285714285714285,0.9166666666666666,0.55,0.017144360780503607,0.021116138763197588,Samsung,bestbuy.com&amazon.com,1,582,0.4,25,29
1,0.75,0.5,1.0,0.6666666666666666,0.023750618505690255,0.024132730015082957,Samsung,bestbuy.com&amazon.com,1,582,0.4,25,29
2,0.75,0.5,0.8666666666666667,0.6341463414634146,0.01838755304101839,0.0196078431372549,Samsung,bestbuy.com&amazon.com,1,582,0.4,25,29
3,0.75,0.4642857142857143,1.0,0.6341463414634146,0.019800543970988217,0.021116138763197588,Samsung,bestbuy.com&amazon.com,1,582,0.4,25,29
4,1.0,0.4857142857142857,1.0,0.6538461538461539,0.025435684056029754,0.026395173453996983,Samsung,bestbuy.com&amazon.com,1,582,0.4,25,29
Average,Optimal,0.4685714285714286,0.9566666666666667,0.62776110068793,0.020903752070846042,0.022473604826546003,Samsung,bestbuy.com&amazon.com,1,582,0.4,25,29
0,0.75,0.39285714285714285,0.9166666666666666,0.55,0.017144360780503607,0.021116138763197588,Samsung,bestbuy.com&amazon.com,1,582,0.6,25,29
1,0.75,0.5,1.0,0.6666666666666666,0.023750618505690255,0.024132730015082957,Samsung,bestbuy.com&amazon.com,1,582,0.6,25,29
2,0.75,0.5,0.8666666666666667,0.6341463414634146,0.01838755304101839,0.0196078431372549,Samsung,bestbuy.com&amazon.com,1,582,0.6,25,29
3,0.75,0.4642857142857143,1.0,0.6341463414634146,0.019800543970988217,0.021116138763197588,Samsung,bestbuy.com&amazon.com,1,582,0.6,25,29
4,1.0,0.4857142857142857,1.0,0.6538461538461539,0.025435684056029754,0.026395173453996983,Samsung,bestbuy.com&amazon.com,1,582,0.6,25,29
Average,Optimal,0.4685714285714286,0.9566666666666667,0.62776110068793,0.020903752070846042,0.022473604826546003,Samsung,bestbuy.com&amazon.com,1,582,0.6,25,29
0,0.75,0.39285714285714285,0.9166666666666666,0.55,0.017144360780503607,0.021116138763197588,Samsung,bestbuy.com&amazon.com,1,582,0.8,25,29
1,0.75,0.5,1.0,0.6666666666666666,0.023750618505690255,0.024132730015082957,Samsung,bestbuy.com&amazon.com,1,582,0.8,25,29
2,0.75,0.5,0.8666666666666667,0.6341463414634146,0.01838755304101839,0.0196078431372549,Samsung,bestbuy.com&amazon.com,1,582,0.8,25,29
3,0.75,0.4642857142857143,1.0,0.6341463414634146,0.019800543970988217,0.021116138763197588,Samsung,bestbuy.com&amazon.com,1,582,0.8,25,29
4,1.0,0.4857142857142857,1.0,0.6538461538461539,0.025435684056029754,0.026395173453996983,Samsung,bestbuy.com&amazon.com,1,582,0.8,25,29
Average,Optimal,0.4685714285714286,0.9566666666666667,0.62776110068793,0.020903752070846042,0.022473604826546003,Samsung,bestbuy.com&amazon.com,1,582,0.8,25,29
0,0.75,0.5172413793103449,0.9375,0.6666666666666667,0.017334805721769948,0.017543859649122806,Samsung,bestbuy.com&amazon.com,6,97,0.4,28,32
1,0.75,0.6071428571428571,0.8947368421052632,0.7234042553191489,0.01817551546333863,0.01693889897156685,Samsung,bestbuy.com&amazon.com,6,97,0.4,28,32
2,0.75,0.5357142857142857,1.0,0.6976744186046512,0.01753336209175793,0.01693889897156685,Samsung,bestbuy.com&amazon.com,6,97,0.4,28,32
3,0.75,0.4375,1.0,0.6086956521739131,0.017440502452570658,0.019358741681790685,Samsung,bestbuy.com&amazon.com,6,97,0.4,28,32
4,1.0,0.5454545454545454,0.9,0.679245283018868,0.02006327474977201,0.019963702359346643,Samsung,bestbuy.com&amazon.com,6,97,0.4,28,32
Average,Optimal,0.5286106135244066,0.9464473684210526,0.6751372551566496,0.018109492095841836,0.018148820326678767,Samsung,bestbuy.com&amazon.com,6,97,0.4,28,32
0,0.75,0.5172413793103449,0.9375,0.6666666666666667,0.017334805721769948,0.017543859649122806,Samsung,bestbuy.com&amazon.com,6,97,0.6,28,32
1,0.75,0.6071428571428571,0.8947368421052632,0.7234042553191489,0.01817551546333863,0.01693889897156685,Samsung,bestbuy.com&amazon.com,6,97,0.6,28,32
2,0.75,0.5357142857142857,1.0,0.6976744186046512,0.01753336209175793,0.01693889897156685,Samsung,bestbuy.com&amazon.com,6,97,0.6,28,32
3,0.75,0.4375,1.0,0.6086956521739131,0.017440502452570658,0.019358741681790685,Samsung,bestbuy.com&amazon.com,6,97,0.6,28,32
4,1.0,0.5454545454545454,0.9,0.679245283018868,0.02006327474977201,0.019963702359346643,Samsung,bestbuy.com&amazon.com,6,97,0.6,28,32
Average,Optimal,0.5286106135244066,0.9464473684210526,0.6751372551566496,0.018109492095841836,0.018148820326678767,Samsung,bestbuy.com&amazon.com,6,97,0.6,28,32
0,0.75,0.5172413793103449,0.9375,0.6666666666666667,0.017334805721769948,0.017543859649122806,Samsung,bestbuy.com&amazon.com,6,97,0.8,28,32
1,0.75,0.6071428571428571,0.8947368421052632,0.7234042553191489,0.01817551546333863,0.01693889897156685,Samsung,bestbuy.com&amazon.com,6,97,0.8,28,32
2,0.75,0.5357142857142857,1.0,0.6976744186046512,0.01753336209175793,0.01693889897156685,Samsung,bestbuy.com&amazon.com,6,97,0.8,28,32
3,0.75,0.4375,1.0,0.6086956521739131,0.017440502452570658,0.019358741681790685,Samsung,bestbuy.com&amazon.com,6,97,0.8,28,32
4,1.0,0.5454545454545454,0.9,0.679245283018868,0.02006327474977201,0.019963702359346643,Samsung,bestbuy.com&amazon.com,6,97,0.8,28,32
Average,Optimal,0.5286106135244066,0.9464473684210526,0.6751372551566496,0.018109492095841836,0.018148820326678767,Samsung,bestbuy.com&amazon.com,6,97,0.8,28,32
0,0.75,0.5112781954887218,0.7311827956989247,0.6017699115044248,0.0037832201423229025,0.0042054006197432495,Samsung,bestbuy.com&amazon.com,97,6,0.4,1,18984
1,0.75,0.5606060606060606,0.8314606741573034,0.669683257918552,0.004180133816190281,0.004173781066211345,Samsung,bestbuy.com&amazon.com,97,6,0.4,1,18984
2,0.75,0.47368421052631576,0.75,0.5806451612903226,0.004169644096898844,0.004806172136849428,Samsung,bestbuy.com&amazon.com,97,6,0.4,1,18984
